species,n_records,n_presence_patches,auc_mean,auc_std,accuracy_mean,precision_mean,recall_mean,f1_mean,mcc_mean,kappa_mean,tss_mean
Trifolium scabrum,60,43,0.8621752136752135,0.07960105848507226,0.8188235294117646,0.7442857142857142,0.5277777777777778,0.5850653594771242,0.5037986402718083,0.4770830629626153,0.4422393162393162
Calluna vulgaris,3743,2019,0.8620956600944624,0.011120563408805344,0.8307324586947858,0.7524139046800493,0.4819153379357787,0.5870985850849417,0.5064240945687709,0.48708154364686707,0.42892010447353907
Dianthus deltoides,528,403,0.8620590397245433,0.024821453716570657,0.8200892256215987,0.7327517198248905,0.45925925925925926,0.5590114205808472,0.47662822534674715,0.4540078949191618,0.3997345516017715
Carex appropinquata,140,60,0.862037037037037,0.010206207261596566,0.8333333333333333,0.85,0.4333333333333334,0.5476470588235294,0.5154752492658424,0.463448275862069,0.39999999999999997
Cynoglossum germanicum,66,36,0.8619202226345083,0.07961847110361216,0.8610837438423644,0.9199999999999999,0.5,0.6319658119658119,0.6042699497076776,0.558407850925998,0.4809523809523809
Sinapis alba,268,230,0.8619092627599244,0.03545012903445012,0.8043478260869564,0.6379503544465182,0.5260869565217391,0.5753119032176364,0.4541911735210797,0.4497426036333021,0.4231884057971014
Anemone ranunculoides,582,428,0.861891299762598,0.01887279492003611,0.8200961587642578,0.7142878208874702,0.4695212038303693,0.5652745592186507,0.4748708665003078,0.4581679763820644,0.40644058612608924
Campylium stellatum,197,68,0.8618701420530689,0.05118781602817686,0.8087542087542088,0.8242857142857142,0.3076923076923077,0.4453250773993808,0.42249954990446115,0.3569328724318478,0.2833020637898687
Lathyrus aphaca,49,33,0.8618295739348371,0.046645997511710884,0.8250712250712251,0.82,0.38571428571428573,0.5154545454545454,0.4755811217071818,0.4265089253954041,0.35466165413533834
Valerianella locusta,296,234,0.8617086322000999,0.027005635435905,0.8109284332688589,0.7054885974240813,0.4148011100832562,0.5214311255661824,0.4369531482047487,0.4140071739432306,0.3578507554733271
Barbarea intermedia,90,68,0.8617019565800053,0.03971261803098321,0.8165656565656565,0.7766666666666667,0.41428571428571426,0.5309458962090541,0.46772144028896545,0.4300125652879562,0.365383275261324
Viola reichenbachiana,3101,2242,0.8615353432894259,0.005223605489483228,0.8259363025167239,0.7470990132909139,0.4603056395163856,0.569494300432061,0.4896452524184774,0.4679794481587553,0.4081186280214979
Silaum silaus,182,112,0.8615289051140484,0.027343531713881552,0.8414481897627966,0.8040873015873016,0.4901185770750988,0.6036525489836186,0.5396408160980812,0.512555103533644,0.4483714304552569
Medicago falcata,397,256,0.8613513232890396,0.028938355559225984,0.8271449067431851,0.8214833352554491,0.3942684766214178,0.5311865789330579,0.48673502332274377,0.44136630672723287,0.36562914209973035
Echinops bannaticus,28,25,0.8613333333333333,0.07283466817998756,0.85,0.9333333333333332,0.48,0.5906926406926407,0.581921581791295,0.518006993006993,0.4533333333333333
Sciuro-hypnum reflexum,41,33,0.8612656641604011,0.11437636832381298,0.7729344729344729,0.55,0.27142857142857146,0.335034965034965,0.2742079741877682,0.2413371932056509,0.20984962406015034
Lepidium sativum,22,22,0.8612637362637363,0.05800542970807895,0.8065359477124183,0.5833333333333333,0.35,0.42857142857142855,0.3664510248834849,0.3440806614468829,0.3038461538461538
Asplenium ruta-muraria,2212,1325,0.861244096356948,0.011898944120738641,0.8149056603773583,0.6941224418579746,0.4649056603773586,0.5560235655977569,0.4597171816230823,0.4450352094952426,0.3964779874213836
Brachytheciastrum velutinum,84,68,0.8612422942910747,0.018985367512182688,0.8162289562289562,0.788888888888889,0.3813186813186813,0.5054677614752995,0.4540962167589508,0.4095051250828397,0.34192843741624224
Linaria purpurea,117,91,0.8611678185362395,0.0271450066895774,0.7968417047184171,0.6375051419169067,0.4152046783625731,0.49614549336462577,0.394848054466885,0.37856426335389415,0.3383696615275562
Armoracia rusticana,561,441,0.8611677685658403,0.004400214883958533,0.8095222765902653,0.6626549092910649,0.4899387129724208,0.5615770115611224,0.4529466878607315,0.4437260564515689,0.40601361291524524
Dryopteris filix-mas,4989,3125,0.8611058346666667,0.004701035115046002,0.8243199999999999,0.7413880570579907,0.45632,0.5647510034256188,0.48392456253433747,0.46247412378841074,0.40330666666666665
Reseda lutea,1355,959,0.8611011371007432,0.012881186496276962,0.8177799733811385,0.7271889664305266,0.43588568935427574,0.5446726576526884,0.4622848069183555,0.43954933920846945,0.38096781495814047
Viola riviniana,1021,849,0.8610745479963604,0.009090659339582198,0.8244992636229748,0.7602492616289377,0.44289592760180996,0.5573293257279748,0.484564000659135,0.4573423197028024,0.3946059318392613
Berula erecta,164,89,0.8610533335160293,0.05269171511393629,0.806338028169014,0.6871794871794872,0.4718954248366013,0.5543314033636614,0.45122588763668076,0.43518473238542477,0.38936572532576974
Poa bulbosa,265,181,0.8609692261068409,0.027453625399030127,0.8218486590038314,0.7831318681318681,0.403003003003003,0.5266477945794366,0.47015776482425775,0.43181745080302375,0.36428400877942163
Saponaria officinalis,3991,2677,0.8609291394706682,0.008191952994644154,0.8016443444885348,0.6476131862703276,0.4531231692007253,0.5327373606215915,0.42272391987813307,0.41192656365154967,0.37094192757493033
Pilosella cymosa,53,45,0.8609053497942385,0.029606758433917614,0.8333333333333333,0.8833333333333332,0.39999999999999997,0.5376356976356977,0.5133289155840497,0.4555862977602108,0.37777777777777777
Chenopodium ficifolium,61,54,0.8608367768595041,0.04203514187993179,0.8052854122621564,0.7080952380952381,0.38727272727272727,0.48459383753501395,0.4146882038362901,0.3824539204268598,0.33140151515151517
Achillea roseoalba,130,112,0.860816384249411,0.04215361097797986,0.819250936329588,0.7531601731601731,0.4126482213438735,0.5248012718600954,0.46053745504526394,0.4283874526910772,0.3680476945659982
Serratula tinctoria,395,206,0.8606402145846792,0.029687045209788803,0.8288617886178862,0.869508547008547,0.36852497096399534,0.5152401829254625,0.49201380151014246,0.4325736308138584,0.3507305833426998
Hottonia palustris,105,46,0.8606172839506174,0.05166927267014363,0.8205705705705706,0.7428571428571428,0.4333333333333333,0.5412820512820513,0.46835502734028733,0.4408464705080523,0.3828042328042328
Cota tinctoria,970,795,0.8606067797951031,0.015045099310533513,0.8072327044025158,0.6584111275732877,0.48050314465408805,0.555293020779431,0.4449955343743593,0.43596021635955395,0.39664570230607965
Epipogium aphyllum,78,31,0.8605123920913396,0.033790425826927,0.75,0.2,0.06666666666666667,0.1,0.07180786296659397,0.05909090909090904,0.04561403508771926
Arabidopsis arenosa,218,146,0.860331015265617,0.041771728509986054,0.8286914235190098,0.8507936507936508,0.3901149425287357,0.5313610745706665,0.49621723741219464,0.44370487790293317,0.3649843260188088
Leucobryum glaucum,137,108,0.8603281093906094,0.04427010773261099,0.8357658380112267,0.8161616161616163,0.4532467532467533,0.5760606060606059,0.5211346413646829,0.4853446274006509,0.4163236763236764
Ruta graveolens,93,77,0.8602489978415047,0.03675542332556244,0.805288207297726,0.7205769230769231,0.44333333333333336,0.5214303815834018,0.4436714225241441,0.4115902432339629,0.3696978106691335
Calendula arvensis,99,62,0.8602089944195207,0.06101512325149976,0.8545306122448979,0.8015800865800864,0.5461538461538462,0.6428282828282827,0.5772696486598435,0.5578319732740507,0.5030528504212716
Racomitrium lanuginosum,24,21,0.8601923076923077,0.08751922865642378,0.8338235294117646,0.7,0.42000000000000004,0.5214285714285714,0.4591010210484822,0.4411408272566213,0.38923076923076927
Picea abies,8666,4219,0.8601736910125105,0.009022566451851082,0.8209295418641391,0.7148607880178947,0.4723887267882141,0.5688276214088704,0.47750820350322,0.4616989734798467,0.4094983307324805
Oenothera biennis,299,196,0.8599001548936359,0.02025382345544204,0.8125020414829333,0.7124317711274234,0.41782051282051286,0.5254366918634191,0.44244412603305905,0.4187385962671832,0.3616999855135449
Equisetum telmateia,1913,1258,0.859837596192037,0.006664251986230859,0.8118038541343793,0.6888044324003609,0.4562828052867894,0.5473249826145323,0.4504517410766102,0.4348823186207653,0.3865939054677229
Euphorbia helioscopia,1851,1422,0.8598064609358913,0.01152672908182402,0.8046729824268531,0.6643981347972553,0.443713862120089,0.5314160401746335,0.4280937546324912,0.41429259350996517,0.36869992865478807
Vicia sativa,760,604,0.859769098475488,0.012602013539468257,0.8079487705969919,0.6713136546653863,0.4569146005509642,0.5424434624213006,0.4400101146587634,0.4266968577730938,0.3818495350288419
Cardamine hirsuta,935,688,0.8597184514164109,0.015925526511440847,0.8172334598251114,0.7032386250451295,0.4637046440283508,0.5579144330471845,0.46503874727817623,0.4491573898618805,0.3987853934582856
Juncus inflexus,715,451,0.8595705346390053,0.013950448615883267,0.82041243459526,0.7473461812622322,0.43240537240537236,0.5424864487128638,0.4697586437512335,0.441712704398799,0.3821470698223466
Galium album,1872,1007,0.8595294648526378,0.01154718836548924,0.8282055392013316,0.7640591606759037,0.4528200581252155,0.5681581623627239,0.49494188177847115,0.4696823983367865,0.40614609391964385
Fragaria viridis,131,121,0.8594268138001014,0.015824824533471234,0.820274914089347,0.7646253746253746,0.4206666666666667,0.5364279272638406,0.470237140738737,0.43705298116214325,0.37371080669710804
Festuca glauca,28,26,0.859388888888889,0.09243773346367401,0.8561904761904762,0.8433333333333334,0.5333333333333333,0.643073593073593,0.5876353003562828,0.5592618406859815,0.495
Catananche caerulea,39,32,0.8593609022556391,0.07858463432251446,0.7966153846153846,0.6611111111111111,0.4714285714285714,0.5124242424242424,0.42757990804457774,0.39676655414120965,0.3772180451127819
Hieracium bifidum,57,46,0.8593533215755438,0.04471372115240074,0.8097597597597599,0.82,0.32666666666666666,0.4595404595404595,0.4300335944135748,0.3694075112136282,0.29783068783068783
Polygala vulgaris,624,458,0.8593086713350122,0.017196809970276415,0.8307812569794969,0.7733580621921063,0.45843287147634976,0.5750800268039091,0.5037572108927418,0.47796474360765895,0.4133154195851752
Lilium candidum,31,27,0.8591666666666665,0.08745633831296112,0.8419913419913418,0.7833333333333333,0.5266666666666666,0.612063492063492,0.5470643221825806,0.5217197537282157,0.47666666666666657
Pinus nigra,133,121,0.8591491628614916,0.02857767355215806,0.8243341924398626,0.7442245989304813,0.46266666666666667,0.5673974805682123,0.48721651714449,0.4648961942505051,0.4074916286149162
Crataegus laevigata,1575,1259,0.8591219053933873,0.008824961319101949,0.8167212449362399,0.7193393687652682,0.4400082210839183,0.5445515789719894,0.45981360420895045,0.43835543665331855,0.38229456608549506
Juglans regia,4663,3478,0.8587574827088511,0.0026891654402608684,0.8046296542657962,0.6511359855650881,0.4709716364839164,0.5462635438360898,0.4351663881572643,0.42593010907647894,0.38682428041353406
Oxalis acetosella,6293,3877,0.858702148672907,0.007831537578278322,0.8202215711701328,0.703715270530927,0.4854263385433987,0.5744737813198251,0.478271424488411,0.4653400206297308,0.4172463762997311
Amphidium mougeotii,33,25,0.8586666666666668,0.09747022337331766,0.75,0.54,0.24,0.31380952380952376,0.22365935391704322,0.19482517482517483,0.16
Mercurialis perennis,6083,3744,0.8585899830608421,0.005606043428192861,0.8133677624701605,0.7075718587474603,0.43242469460171495,0.5366933282679022,0.44866572198982535,0.4282480994653738,0.3727729812853351
Potentilla crantzii,247,156,0.8585414960037194,0.027251648993976942,0.8269419354838708,0.7976470588235294,0.4233870967741936,0.5514052287581699,0.49220276119349576,0.4558986770073273,0.3849290780141844
Helianthemum apenninum,43,26,0.8584999999999999,0.0724001227746043,0.7395238095238096,0.35,0.15333333333333332,0.2087301587301587,0.12185555058015649,0.10854602226445834,0.0875
Asplenium alternifolium,32,29,0.8583877995642701,0.08200234300717231,0.7931159420289855,0.75,0.32,0.4204761904761905,0.3782049341369965,0.3243707639665724,0.27359477124183
Myosotis stricta,30,26,0.8583333333333332,0.0529019008270129,0.759047619047619,0.4,0.08,0.13333333333333333,0.13350935285869914,0.09216300940438873,0.06666666666666665
Myriophyllum aquaticum,120,21,0.8583333333333332,0.07482172544315319,0.775,0.5666666666666667,0.24,0.3276190476190476,0.27546585710911303,0.2368679273942432,0.19256410256410258
Oenanthe fistulosa,43,20,0.8583333333333332,0.044487826050130436,0.8125,0.7333333333333333,0.3,0.4076190476190476,0.4022662050457835,0.34424242424242435,0.2833333333333333
Lonicera etrusca,96,60,0.8583333333333332,0.06365361941591562,0.8333333333333333,0.8356060606060606,0.4666666666666667,0.5736719035440262,0.5264189285169649,0.48316689058068374,0.4222222222222222
Sambucus racemosa,5686,3857,0.8583290116794936,0.0063547279279829345,0.8206511342592837,0.7086889537229076,0.4799079991666835,0.5722466327097864,0.478191443555244,0.46406026897419517,0.41414038313430657
Neottia nidus-avis,3572,2172,0.8583207059399147,0.009311618558602571,0.8204424384197454,0.7113325356823492,0.4751575824990731,0.5691124686341859,0.47676932087628876,0.46146336439094104,0.4107026201422655
Isopyrum thalictroides,76,36,0.8583024118738404,0.0805969784280589,0.7985221674876847,0.779047619047619,0.3571428571428571,0.4665689865689866,0.41606935213779367,0.36160404249270695,0.3017316017316017
Flexitrichum gracile,61,44,0.8583016777461221,0.04517695662234308,0.8182539682539682,0.8833333333333334,0.34444444444444444,0.4793206793206794,0.4684133305913255,0.39621894510258243,0.32222222222222224
Viola thomasiana,38,34,0.8582993197278913,0.07774876328903983,0.793915343915344,0.5157142857142857,0.43809523809523815,0.4675324675324675,0.3575621911428893,0.3612481175784848,0.3499999999999999
Melampyrum arvense,624,202,0.8581069307814063,0.03277167103705696,0.8082125603864734,0.7177116217116216,0.38634146341463416,0.49822091886608016,0.42419383988031106,0.3938462055467993,0.3351424388922117
Fumaria officinalis,374,295,0.8581059082639089,0.01697930299658162,0.8,0.6414098454245334,0.4508474576271187,0.5290076472168315,0.4175499458412908,0.4071777443537684,0.36723163841807904
Galium sylvaticum,425,292,0.858069073679097,0.0347861027835345,0.8338982429111186,0.7797618501353646,0.46902396259497375,0.5848011201407898,0.5141965358184102,0.48905273279312134,0.4245044820754932
Montia fontana,29,23,0.8579120879120878,0.1256912297308458,0.870175438596491,1.0,0.49000000000000005,0.6357142857142857,0.6374319446065144,0.5761092922138343,0.49000000000000005
Herzogiella seligeri,104,84,0.8578200692041523,0.026445386831968884,0.8244073748902547,0.762020202020202,0.4294117647058823,0.544290492116579,0.47808607991708446,0.44839126471080293,0.3858039215686275
Prunus padus,7201,4309,0.8576608353094445,0.007535185173475399,0.8058139260946504,0.6779829572567447,0.4246931345680709,0.5218494310726851,0.4258737612575981,0.4081446209327682,0.3575463345842269
Lathyrus oleraceus,141,125,0.8576,0.015152674864708055,0.834,0.7401633986928104,0.512,0.6038252797810371,0.5181923776032985,0.5039146454949791,0.4533333333333334
Vinca minor,7899,4624,0.8574784552672072,0.007033781071274047,0.8066611867341795,0.6670585429354969,0.45286392886392884,0.5390719678779765,0.43535053085326947,0.4224686622345347,0.37746100467080995
Cephalanthera longifolia,3976,2040,0.8574250288350633,0.006705958671010609,0.8159313725490197,0.7084276877467539,0.44901960784313727,0.5494252742213869,0.4592283517924023,0.44099842085345103,0.38725490196078427
Genista germanica,220,147,0.8574056038885562,0.026947737500803048,0.8282630740257858,0.7962347456465103,0.4278160919540229,0.5481022523575716,0.4926610170674655,0.455637242874667,0.3892563371021333
Veronica persica,2502,1697,0.8572497562413393,0.0052406864587938515,0.806866919252488,0.6654339720986947,0.4573104285962173,0.5416859949275166,0.43692467504696,0.4247611009263187,0.38070599148675865
Potentilla sterilis,1867,1477,0.8571453438481391,0.0075256475567166805,0.8183794169098716,0.7454925141621473,0.4177370590929913,0.5348586388097507,0.4613033089500357,0.4329249564573946,0.36966826505011974
